  1602
    id          xc          yc          zc         gxc         gyc         gzc         vol                 R  mean_overdensity       ellipticity      inv_porosity
   730  -2633.4006    228.1960    250.5959  -2639.3730    242.3738    242.9156   103677.94           29.1429            0.1959          0.606718          0.413964
   731  -1757.0045     -9.8030    -15.4030  -1761.7548     -8.8134     -9.5769    77160.27           26.4100            0.2754          0.553618          0.422110
   732  -2706.2004    -43.4028     88.1966  -2714.8303    -43.8469     85.1207    40830.18           21.3615            0.2424          0.505069          0.548802
   733  -2630.6006   -687.4000     96.5966  -2643.8616   -675.9105    100.1127    47569.36           22.4774            0.1852          0.419610          0.487339
   734  -2462.6016   -519.4008     96.5966  -2451.3184   -503.4326     93.2596    77489.54           26.4475            0.2651          0.429315          0.369517
   735  -2384.2017    569.7945     -9.8030  -2389.6306    556.9620     -8.4670    50269.42           22.8949            0.2998          0.358154          0.522793
   736  -2317.0020   -387.8013    163.7963  -2312.9309   -388.0638    181.4852    90375.20           27.8390            0.2560          0.250907          0.457914
   737  -2664.2007   -208.6021   -337.4016  -2670.2971   -205.3289   -331.1313    26803.04           18.5652            0.1981          0.461605          0.504879
   738  -1919.4038    127.3964   -121.8025  -1905.2239    131.2462   -129.9702   120141.72           30.6104            0.2425          0.353556          0.524444
   739  -1729.0046     93.7966    149.7963  -1724.1687     85.3923    139.1504    26473.76           18.4888            0.3497          0.277231          0.372358
   740  -2303.0022    284.1957    130.1964  -2319.8242    284.7782    114.2818   108331.70           29.5726            0.2247          0.576525          0.647995
   741  -2697.8003    480.1949    -18.2029  -2680.7214    481.7868    -29.2618    85326.30           27.3106            0.2580          0.377913          0.628950
   742  -1583.4053    421.3951   -107.8026  -1583.4138    407.0720   -115.9593    66974.67           25.1927            0.2924          0.406258          0.562972
   743  -2647.4006    202.9961    -93.8026  -2648.7251    203.4336    -93.3913    52223.12           23.1877            0.2444          0.434601          0.405792
   744  -2773.4001    216.9960    104.9965  -2771.0894    213.0278    103.9490    87214.15           27.5106            0.2446          0.392526          0.462320
   745  -2213.4026   -343.0015    191.7961  -2203.2908   -344.7270    201.6886    80145.70           26.7463            0.2698          0.430797          0.390935
   746  -2101.4031    200.1961    124.5964  -2102.1880    215.0668    127.1366    24081.03           17.9141            0.2690          0.542183          0.387718
   747  -2751.0002   -138.6024    130.1964  -2738.1182   -135.8083    132.3032    36198.37           20.5211            0.2567          0.261848          0.504942
   748  -1972.6035    398.9952     -1.4030  -1979.5399    397.5077     -5.3516   109648.80           29.6919            0.2172          0.304869          0.623213
   749  -1670.2048      6.9969    -40.6028  -1669.1294      5.4540    -40.3426    27549.40           18.7359            0.2506          0.519718          0.535624
   750  -2566.2009   -275.8018    132.9964  -2564.0220   -265.0461    137.9675    82911.62           27.0505            0.2374          0.248976          0.550648
   751  -1807.4043    130.1964     76.9966  -1805.1796    125.0977     79.7526    52596.30           23.2428            0.2224          0.260373          0.550955
   752  -2034.2034    211.3961    183.3962  -2030.8871    202.5970    181.1770    26868.89           18.5803            0.2530          0.409932          0.500508
   753  -2737.0002   -449.4011    200.1961  -2730.9104   -435.4396    187.6268    77379.78           26.4350            0.2203          0.554564          0.554916
   754  -2507.4014    177.7962   -110.6025  -2510.1628    175.8316   -101.7895    44342.46           21.9572            0.2863          0.583802          0.598152
   755  -1754.2046   -124.6025   -121.8025  -1740.4833   -129.8729   -126.7254    45747.37           22.1867            0.2340          0.390292          0.592572
   756  -2527.0012   -623.0003     93.7966  -2531.1587   -608.5653     90.4237   115070.88           30.1735            0.1960          0.412042          0.423512
   757  -2695.0005   -631.4003   -110.6025  -2691.0718   -631.8983   -108.2149    42300.95           21.6149            0.2120          0.372284          0.595701
   758  -2521.4011   -592.2004     -7.0030  -2506.9446   -600.4292    -17.0475    81133.52           26.8557            0.1717          0.353654          0.544864
   759  -2244.2024    -43.4028    149.7963  -2244.0051    -39.7115    153.6353    55691.49           23.6901            0.2495          0.471024          0.579445
   760  -2317.0020    435.3951    -68.6027  -2316.9648    431.7286    -63.6479    19273.60           16.6325            0.3644          0.309135          0.484971
   761  -2745.4001   -575.4005     -4.2030  -2739.6238   -579.7322     -3.2593    67084.43           25.2064            0.2589          0.426178          0.487541
   762  -2174.2026   -261.8019    144.1964  -2173.3081   -257.0388    140.3126   133202.98           31.6817            0.2180          0.574583          0.506093
   763  -2485.0015   -410.2012    132.9964  -2473.1682   -428.8307    131.1955    47196.18           22.4185            0.3251          0.425795          0.579882
   764  -2233.0024    -49.0028    247.7959  -2239.8394    -45.3831    244.2151    57425.68           23.9335            0.2431          0.418363          0.651292
   765  -2571.8010    256.1959   -127.4025  -2569.2864    258.7814   -132.0457    99419.30           28.7383            0.2810          0.492125          0.414963
   766  -1824.2042    631.3942    180.5962  -1822.3384    631.2766    186.9410    35517.87           20.3917            0.2914          0.507667          0.480840
   767  -2244.2024    348.5955   -107.8026  -2236.3267    338.0897   -114.0966    85699.48           27.3504            0.2873          0.553658          0.480318
   768  -2669.8005   -281.4018    155.3963  -2674.3271   -278.2039    148.6560    62277.01           24.5893            0.1697          0.630936          0.608760
   769  -2417.8018   -477.4009    244.9959  -2446.0796   -498.4832    221.2969   153266.84           33.1986            0.2671          0.380144          0.442257
   770  -2325.4021   -390.6013    113.3965  -2331.4841   -396.4410    128.4570    69652.78           25.5241            0.2364          0.556918          0.577988
   771  -2639.0007   -267.4019   -155.4023  -2633.1707   -273.7511   -161.3088    23839.56           17.8540            0.2958          0.505904          0.615616
   772  -2409.4016    281.3958    253.3959  -2424.0251    271.4591    255.7139   106992.64           29.4502            0.2686          0.555128          0.519856
   773  -1807.4043    505.3948    149.7963  -1797.1428    498.8588    153.4720    36549.60           20.5872            0.3118          0.563206          0.416225
   774  -2067.8032    438.1951     74.1967  -2071.6782    431.8076     92.5981    33498.31           19.9976            0.3527          0.528096          0.475978
   775  -1737.4045     85.3966    -85.4026  -1734.2133     81.7626    -84.7693    61859.92           24.5343            0.2408          0.293484          0.452245
   776  -1740.2046   -105.0026   -172.2023  -1739.2107   -100.7790   -168.3024    47591.31           22.4809            0.2592          0.387528          0.536104
   777  -2126.6030    555.7946    160.9963  -2131.9849    549.9318    151.9460    19668.73           16.7454            0.3461          0.622235          0.542029
   778  -1675.8049    516.5947     93.7966  -1686.6836    522.5430    100.3932    59994.03           24.2851            0.2975          0.314639          0.432970
   779  -1824.2042    488.5948   -135.8024  -1826.9016    495.4857   -134.1704    49062.07           22.7101            0.2617          0.384980          0.509576
   780  -1737.4045   -474.6010    -82.6027  -1750.7238   -466.5637    -85.8807    82428.68           26.9979            0.2361          0.555674          0.461153
   781  -2655.8005    600.5944    -82.6027  -2655.9512    600.9700    -83.1616    41993.62           21.5625            0.2664          0.336729          0.677464
   782  -2639.0007   -483.0009   -197.4022  -2654.4097   -467.7582   -208.3357    89892.26           27.7893            0.2274          0.411740          0.504464
   783  -2748.2002   -628.6003   -191.8022  -2751.5745   -637.7880   -181.6952    64033.14           24.8183            0.3361          0.531182          0.483227
   784  -2305.8022    370.9954   -289.8018  -2299.9873    367.1286   -287.0262    25463.99           18.2507            0.3609          0.272298          0.606221
   785  -1650.6050    541.7946    -77.0027  -1650.3906    543.5477    -81.5996    21380.97           17.2179            0.2540          0.520791          0.763572
   786  -2037.0033   -329.0016      1.3970  -2038.5858   -330.9662      2.7500    24015.17           17.8978            0.2460          0.431467          0.714410
   787  -2314.2021   -564.2006   -163.8023  -2310.3232   -544.2787   -177.0187   159347.47           33.6320            0.2230          0.379783          0.583352
   788  -2238.6025   -180.6022    -79.8027  -2238.0400   -183.5258    -80.5894    35342.25           20.3580            0.1547          0.435607          0.704556
   789  -2283.4023   -281.4018    -29.4029  -2286.8096   -262.1527    -18.9665    53913.40           23.4352            0.2850          0.631842          0.389881
   790  -1818.6042    547.3946      9.7969  -1823.8086    539.2608     -2.7581    49369.40           22.7574            0.3476          0.440392          0.371387
   791  -2171.4028   -102.2026   -152.6024  -2165.4807   -100.7385   -151.7948    33498.31           19.9976            0.1817          0.454232          0.657822
   792  -1964.2036   -189.0022    -63.0027  -1967.1340   -191.5602    -65.0405    98936.37           28.6917            0.2813          0.497705          0.463762
   793  -2081.8032   -567.0005     48.9968  -2081.5073   -558.0140     43.6674    98168.05           28.6172            0.2813          0.377091          0.427935
   794  -1911.0039    639.7942    -96.6026  -1914.9567    643.3480   -102.8265    28054.29           18.8497            0.3109          0.297291          0.699118
   795  -2135.0029   -222.6021    208.5961  -2127.9104   -221.8340    207.7595    95775.32           28.3828            0.2286          0.472773          0.485487
   796  -2401.0017      6.9969     -1.4030  -2402.9807     16.9210     -0.6951    68818.62           25.4218            0.2704          0.592067          0.556256
   797  -2546.6011    494.1948    160.9963  -2547.6636    472.5435    155.6083    99902.24           28.7847            0.2786          0.620557          0.366644
   798  -2415.0017   -631.4003    205.7961  -2425.6736   -636.0751    193.7349   132500.53           31.6259            0.2792          0.509993          0.447584
   799  -2272.2021   -133.0024     -1.4030  -2272.5173   -135.4661    -10.5483    62562.38           24.6268            0.2270          0.649192          0.548900
   800  -2487.8013    589.3944    197.3961  -2494.1782    596.6795    188.0282    82099.40           26.9619            0.2274          0.450630          0.410760
   801  -2546.6011   -315.0016    146.9963  -2546.2539   -322.2122    141.4969   101548.62           28.9420            0.2721          0.239916          0.651623
   802  -2090.2031    278.5958   -135.8024  -2097.4387    274.4862   -143.5343    65657.57           25.0264            0.2345          0.441317          0.510806
   803  -1577.8053   -399.0013     54.5967  -1581.4845   -398.8014     54.7786    26232.29           18.4324            0.2615          0.403193          0.608193
   804  -2457.0015   -250.6019    244.9959  -2452.7649   -246.8586    235.7263    29612.86           19.1925            0.2335          0.383870          0.523781
   805  -2297.4021    177.7962    278.5958  -2289.2358    177.0035    272.4118    27790.87           18.7905            0.2741          0.566334          0.346167
   806  -2767.8000    390.5953   -105.0026  -2763.5188    386.3933   -104.7647    25420.08           18.2402            0.2467          0.658637          0.427260
   807  -2364.6018   -368.2014    180.5962  -2356.5044   -372.1937    179.7014    54791.47           23.5618            0.3017          0.451928          0.593469
   808  -2034.2034   -351.4015   -169.4023  -2028.8396   -345.8205   -167.7353    15958.89           15.6185            0.2848          0.582669          0.454661
   809  -1902.6039   -141.4024   -107.8026  -1906.3352   -139.5176   -115.0483    75557.79           26.2259            0.2593          0.581316          0.438562
   810  -2081.8032   -149.8024    -93.8026  -2094.2932   -144.2607    -97.9257   116629.45           30.3091            0.1963          0.689463          0.476838
   811  -2230.2024   -634.2003   -169.4023  -2230.1362   -638.5919   -167.6499    43661.95           21.8443            0.2400          0.522579          0.510693
   812  -2350.6021   -541.8007    177.7962  -2362.0156   -545.6470    177.0164    54571.96           23.5303            0.2742          0.493945          0.649648
   813  -2286.2021   -561.4006    -29.4029  -2291.9766   -560.2054    -30.2369    30007.99           19.2774            0.2198          0.348181          0.597169
   814  -2602.6008     71.3967   -116.2025  -2581.1411     74.7440   -109.3639    33827.59           20.0629            0.2289          0.551046          0.522706
   815  -1975.4036   -553.0006    135.7964  -1962.2493   -548.6577    129.1727   188235.92           35.5526            0.2239          0.585597          0.421875
   816  -2146.2029   -303.8017    186.1962  -2143.6514   -301.7115    186.9166    70816.22           25.6654            0.2736          0.610209          0.607231
   817  -2241.4023   -385.0013    144.1964  -2238.6721   -383.3245    143.6356    43640.00           21.8406            0.2919          0.571773          0.514823
   818  -1841.0042    152.5963   -186.2022  -1835.0221    156.2202   -194.6761    61025.76           24.4235            0.2092          0.565477          0.484863
   819  -2210.6025    -99.4026    121.7964  -2211.0234    -96.1053    122.6136    32049.50           19.7051            0.2778          0.458577          0.595959
   820  -2051.0032    197.3961    -43.4028  -2046.5446    193.5415    -38.0639    23510.28           17.7715            0.3890          0.589768          0.327208
   821  -1687.0049   -144.2024     71.3967  -1688.8114   -142.4574     67.1425    51696.28           23.1095            0.3134          0.594327          0.350847
   822  -1631.0051    586.5944   -172.2023  -1623.1749    595.3295   -165.9900    59840.37           24.2643            0.3022          0.520669          0.474495
   823  -2051.0032   -292.6017   -127.4025  -2049.6453   -286.4395   -133.7904    39754.55           21.1722            0.2860          0.681771          0.423786
   824  -2331.0020    -32.2029    149.7963  -2324.5891    -38.5356    152.4378    39776.50           21.1761            0.1828          0.457370          0.672123
   825  -1855.0042   -219.8021     90.9966  -1838.3323   -200.9309     76.7715   145320.33           32.6146            0.2195          0.614443          0.471581
   826  -2011.8035    510.9948     23.7969  -2013.6261    508.3003     29.5408   106443.85           29.3998            0.2928          0.318426          0.591060
   827  -2073.4031   -589.4005   -189.0022  -2080.0847   -590.5131   -180.9163    17846.74           16.2115            0.3253          0.310208          0.653976
   828  -2118.2029    429.7951    118.9965  -2105.7979    431.6923    110.3077    34595.90           20.2137            0.2693          0.507434          0.508496
   829  -2345.0020    440.9951   -107.8026  -2336.9819    445.3289   -100.0337    61157.47           24.4411            0.2487          0.546504          0.446101
   830  -1883.0039   -471.8010    -79.8027  -1881.6724   -476.7194    -85.8379    55823.20           23.7088            0.2578          0.441756          0.568417
   831  -2431.8015    -63.0027    284.1957  -2443.2249    -67.0316    289.3376    57381.77           23.9274            0.2794          0.367968          0.534766
   832  -2389.8018   -340.2015    118.9965  -2395.1619   -344.5880    105.2909    42520.46           21.6523            0.2815          0.514789          0.490948
   833  -2683.8005   -194.6022   -245.0020  -2692.6768   -198.2166   -252.7819   134761.56           31.8048            0.2348          0.595222          0.486021
   834  -2132.2029   -681.8000    186.1962  -2149.6292   -661.8632    187.7258    73801.66           26.0211            0.2054          0.418354          0.653807
   835  -1832.6042    457.7950   -273.0018  -1831.1467    444.5262   -261.0704    29678.71           19.2067            0.2534          0.661147          0.578690
   836  -1771.0044    163.7963     23.7969  -1765.9109    174.7375     18.1507    72155.27           25.8262            0.2552          0.548643          0.572498
   837  -2387.0017   -312.2017    -43.4028  -2386.0122   -315.6323    -35.3831    90748.38           27.8773            0.1654          0.396109          0.622825
   838  -1927.8037    242.1959      1.3970  -1929.1207    244.5639      1.7113    26320.10           18.4530            0.2708          0.433908          0.477669
   839  -2636.2007     43.3968   -200.2021  -2647.1282     50.3597   -185.9909   116827.01           30.3262            0.2484          0.502856          0.617278
   840  -1827.0042    144.1964   -119.0025  -1836.4396    143.4236   -112.7022    46362.02           22.2856            0.2481          0.501065          0.501058
   841  -1678.6049    449.3950     74.1967  -1681.4456    431.2065     46.9957    93097.21           28.1157            0.2503          0.566154          0.464469
   842  -2300.2021   -541.8007     51.7968  -2302.4158   -519.0219     62.5495   114258.66           30.1023            0.2123          0.513314          0.581486
   843  -2627.8008   -197.4022    152.5963  -2630.8130   -205.9928    150.5843    21622.44           17.2825            0.3147          0.546323          0.418813
   844  -1703.8047    183.3962    -49.0028  -1702.8612    164.3095    -53.4742    47349.84           22.4428            0.2333          0.302508          0.464821
   845  -2291.8022    552.9946    194.5961  -2295.3789    550.2599    195.6012    38020.36           20.8598            0.2377          0.608281          0.577683
   846  -1978.2036   -317.8016    177.7962  -1966.6639   -319.2987    174.2822    41949.72           21.5549            0.2713          0.523705          0.570617
   847  -1639.4050    474.5949     29.3969  -1636.6833    471.2224     30.8856    39908.21           21.1994            0.2246          0.452600          0.608392
   848  -1857.8041   -141.4024    102.1965  -1855.5985   -137.5158    104.7541    54242.68           23.4829            0.2681          0.470262          0.448977
   849  -2748.2002    533.3947   -158.2023  -2743.7446    518.8336   -146.8944    68928.38           25.4353            0.2132          0.427781          0.550472
   850  -2375.8018    298.1957     90.9966  -2376.1394    300.9879     90.1079    17934.55           16.2381            0.2788          0.581971          0.449179
   851  -1916.6038   -567.0005    135.7964  -1919.4768   -566.0497    145.4610    38788.68           20.9993            0.3226          0.477629          0.387321
   852  -2090.2031    337.3955    -65.8027  -2108.4050    331.6944    -66.8373    32686.10           19.8347            0.2407          0.527544          0.577221
   853  -2524.2012   -609.0004     40.5968  -2518.3704   -608.0231     47.5339    21798.05           17.3291            0.3105          0.420810          0.697288
   854  -2765.0000    566.9945   -169.4023  -2763.5447    558.7233   -173.5666    30425.07           19.3663            0.1924          0.494850          0.622128
   855  -2406.6016    172.1962   -197.4022  -2402.0649    178.5643   -171.5898    90989.84           27.9020            0.1823          0.574163          0.618833
   856  -2219.0024   -152.6024    -91.0026  -2211.1736   -169.1297    -81.2070    63550.21           24.7558            0.2074          0.371844          0.474496
   857  -2608.2007   -393.4013     43.3968  -2608.7424   -391.6795     36.9579    22522.46           17.5190            0.2455          0.546782          0.743841
   858  -1902.6039    -85.4026   -149.8024  -1915.6119    -78.5113   -151.4721    83262.84           27.0887            0.2337          0.167581          0.682941
   859  -2196.6025   -491.4009    194.5961  -2192.3530   -495.1503    187.2165    25420.08           18.2402            0.3514          0.322624          0.466355
   860  -2300.2021    309.3956    -99.4026  -2295.7920    329.6682   -110.1590    50927.97           22.9944            0.2577          0.493058          0.583909
   861  -1779.4044    -91.0026   -183.4022  -1777.6399   -103.3620   -180.0684    18746.76           16.4796            0.2930          0.389446          0.623691
   862  -1852.2041    124.5964    -37.8029  -1840.8816    116.9551    -41.5256    79640.81           26.6900            0.1884          0.400698          0.631540
   863  -1871.8040   -547.4006   -144.2024  -1874.6375   -545.6245   -153.8239    19471.17           16.6892            0.2832          0.616542          0.662300
   864  -1717.8047    482.9949    -88.2026  -1726.6351    481.2777    -84.2365    26210.34           18.4273            0.2741          0.317889          0.581498
   865  -1645.0050    676.1940    -29.4029  -1643.1267    679.6100    -32.5707    31281.19           19.5463            0.3060          0.541845          0.615000
   866  -2504.6013    382.1953   -127.4025  -2491.9849    376.1140   -103.8262   103546.23           29.1305            0.2479          0.555462          0.427521
   867  -1995.0034    -15.4030    130.1964  -2003.3984      8.5480    121.7918    94589.92           28.2652            0.2723          0.405221          0.470525
   868  -1955.8037    138.5964     54.5967  -1963.1156    155.6432     57.8553    40654.57           21.3308            0.2938          0.425357          0.568631
   869  -2177.0027   -564.2006    -35.0029  -2174.0742   -567.0737    -39.3313    22149.28           17.4217            0.3227          0.352809          0.434491
   870  -1505.0056    622.9943      6.9969  -1501.6896    615.6215      2.1059    20502.90           16.9789            0.3612          0.477782          0.459909
   871  -2121.0029   -508.2008    -63.0027  -2120.6519   -512.3854    -66.0929    65196.58           24.9677            0.2458          0.316422          0.707503
   872  -2235.8025    -32.2029    116.1965  -2235.7031    -45.6665    115.2196    19361.41           16.6577            0.2948          0.437633          0.554881
   873  -2143.4028   -561.4006   -189.0022  -2134.8162   -569.2151   -189.9109    21666.34           17.2941            0.2445          0.437709          0.598101
   874  -2115.4028   -553.0006     76.9966  -2125.1125   -557.3556     84.7480    37317.91           20.7305            0.2737          0.365187          0.549709
   875  -1855.0042   -466.2010     37.7968  -1860.5813   -464.6435     36.8712    59730.61           24.2495            0.1671          0.344200          0.549509
   876  -2510.2012   -429.8011   -116.2025  -2511.9402   -406.3641   -100.5664   163650.02           33.9320            0.2145          0.469080          0.493506
   877  -2123.8030   -331.8016   -175.0023  -2117.4602   -324.1026   -175.3016    37098.39           20.6898            0.3210          0.241305          0.546999
   878  -2202.2026     68.5967    -40.6028  -2198.4783     83.2813    -39.2553   246298.20           38.8858            0.2124          0.682123          0.448346
   879  -1787.8044   -564.2006    -57.4028  -1793.8757   -563.6342    -63.2293    22522.46           17.5190            0.3904          0.628373          0.401495
   880  -2591.4009    116.1965    141.3964  -2615.5146    104.5532    157.2309    75338.27           26.2005            0.1979          0.522429          0.536441
   881  -2398.2017   -163.8023   -119.0025  -2399.0625   -170.6398   -108.2025    70596.70           25.6389            0.2922          0.611999          0.413586
   882  -2597.0010    110.5965      1.3970  -2604.1614     96.2941     13.7037   114192.80           30.0966            0.2762          0.489334          0.429718
   883  -1782.2043    267.3958    -99.4026  -1789.7889    253.8647   -100.0657    83131.13           27.0744            0.2151          0.357870          0.578142
   884  -2314.2021     74.1967    177.7962  -2311.3110     87.3562    208.1730    96543.62           28.4585            0.2666          0.624606          0.341868
   885  -2594.2009    -29.4029   -222.6021  -2606.8313    -20.0393   -223.7666    65350.25           24.9873            0.2533          0.465426          0.439500
   886  -1524.6055    611.7943   -124.6025  -1521.8884    619.9443   -129.3545    48601.09           22.6388            0.2815          0.578879          0.596764
   887  -2291.8022    -91.0026   -116.2025  -2281.5400    -92.6354   -122.9071    40171.63           21.2460            0.2950          0.398375          0.610155
   888  -2765.0000    642.5942    219.7960  -2758.9849    642.1747    216.1874    27746.96           18.7806            0.1586          0.429564          0.419104
   889  -2132.2029     15.3969   -149.8024  -2128.1160      9.8521   -154.2784    64713.64           24.9059            0.1827          0.571787          0.556575
   890  -1681.4048   -368.2014    -43.4028  -1700.3713   -362.5168    -40.4886    97246.09           28.5273            0.2497          0.574917          0.440748
   891  -2737.0002    177.7962   -116.2025  -2734.4587    179.8889   -121.8605    41971.67           21.5587            0.2604          0.269267          0.444439
   892  -1810.2043    519.3947   -105.0026  -1811.1528    520.0038   -100.1755    92241.09           28.0293            0.2237          0.461453          0.607536
   893  -2322.6021    622.9943     76.9966  -2322.4478    629.8240     67.5233    64669.74           24.9003            0.2378          0.466996          0.701055
   894  -2580.2009   -460.6010   -110.6025  -2586.8665   -450.0545   -106.0729    31039.72           19.4959            0.3145          0.611485          0.592464
   895  -1804.6042    684.5940     -1.4030  -1810.0214    682.8205      1.5753    23554.19           17.7825            0.2230          0.456390          0.709221
   896  -2417.8018    211.3961    244.9959  -2423.8940    203.3543    252.2065    54637.81           23.5397            0.2932          0.422216          0.522013
   897  -2731.4004   -362.6014      1.3970  -2736.9839   -362.0405     -1.6811    39315.52           21.0940            0.2505          0.561197          0.516695
   898  -2333.8020   -278.6018   -110.6025  -2336.7571   -273.4124   -105.6982    20063.87           16.8568            0.3195          0.626044          0.531369
   899  -2406.6016    410.1952    -46.2028  -2384.6138    401.0607    -51.9134    59445.23           24.2108            0.2945          0.568228          0.591797
   900  -2751.0002     74.1967    326.1956  -2748.1160     73.7057    324.2320    16310.12           15.7322            0.2559          0.418457          0.725917
   901  -2440.2017   -116.2025     48.9968  -2439.7070   -109.3342     58.0722    79553.00           26.6802            0.2235          0.207489          0.527703
   902  -2462.6016    261.7958    158.1963  -2457.8359    258.1688    154.4757    25463.99           18.2507            0.1532          0.557858          0.713906
   903  -1801.8043   -673.4001    -37.8029  -1794.2573   -666.9043    -26.1781    73077.25           25.9357            0.2804          0.660427          0.551862
   904  -1617.0051   -639.8002    -79.8027  -1616.8191   -636.2364    -87.4001    43200.97           21.7672            0.2745          0.699989          0.517109
   905  -2594.2009    457.7950    -23.8029  -2595.8069    456.0667    -28.7266    15168.63           15.3563            0.3399          0.543118          0.517204
   906  -1751.4045   -197.4022    -35.0029  -1751.4716   -199.4201    -31.1018    14444.23           15.1078            0.3217          0.438849          0.660872
   907  -2101.4031   -578.2005    113.3965  -2102.5015   -575.0942    113.6827    23115.15           17.6713            0.2988          0.589497          0.547247
   908  -2182.6025   -665.0001    -32.2029  -2177.0862   -672.8426    -39.8587    41664.35           21.5060            0.2963          0.548430          0.541608
   909  -2367.4019    513.7947     15.3969  -2370.4644    514.9688     19.3225    43683.91           21.8480            0.2459          0.475918          0.539894
   910  -2681.0005    583.7944   -233.8020  -2679.3179    579.0722   -226.0164    33783.68           20.0542            0.2426          0.452017          0.649575
   911  -2641.8008   -264.6019    197.3961  -2635.8264   -256.1960    196.9137    46669.34           22.3347            0.2804          0.555633          0.386137
   912  -2748.2002   -233.8020    107.7965  -2745.6748   -236.0310    111.8120    59686.70           24.2436            0.2493          0.330597          0.659127
   913  -2490.6013    216.9960    146.9963  -2484.1399    190.6122    146.2341    72330.89           25.8471            0.2261          0.507625          0.503261
   914  -1978.2036    110.5965     93.7966  -1978.6085    104.7290     85.1526    71650.39           25.7658            0.2668          0.306682          0.484613
   915  -1675.8049    267.3958     88.1966  -1679.3118    256.0835    102.3679    77752.96           26.4774            0.2488          0.578250          0.421057
   916  -2202.2026   -687.4000    166.5963  -2186.8726   -681.3879    165.2895    37493.52           20.7630            0.1979          0.576554          0.463224
   917  -2336.6021   -183.4022    -18.2029  -2335.0354   -186.2868    -18.2742    30688.49           19.4221            0.2788          0.602588          0.449801
   918  -2227.4023   -233.8020     62.9967  -2225.2888   -240.8746     76.3438    21622.44           17.2825            0.2062          0.406582          0.522492
   919  -2739.8003    -71.4027     12.5969  -2740.5244    -83.8875      7.3755    79465.20           26.6704            0.1720          0.563102          0.473311
   920  -2020.2034    116.1965    158.1963  -2021.8536    119.4293    160.2276    23883.46           17.8650            0.2340          0.353997          0.715712
   921  -1941.8037   -250.6019    -35.0029  -1951.2720   -246.9897    -30.1651    49698.68           22.8079            0.2665          0.593338          0.578992
   922  -1687.0049   -382.2014    -77.0027  -1690.9548   -372.0285    -79.9118    36373.98           20.5542            0.2971          0.479926          0.578804
   923  -1771.0044   -544.6006     90.9966  -1775.2435   -552.3124     91.6925    38020.36           20.8598            0.2785          0.487151          0.573251
   924  -2395.4019   -581.0005     51.7968  -2397.1580   -582.0077     47.6787    45527.85           22.1511            0.2747          0.478144          0.587955
   925  -2709.0005    494.1948    -40.6028  -2721.7605    502.6358    -45.2990    51169.44           23.0307            0.2756          0.353735          0.447412
   926  -2168.6028    625.7943    183.3962  -2173.6599    630.4188    179.1411   121019.79           30.6848            0.2442          0.431413          0.327719
   927  -2291.8022    418.5952   -127.4025  -2289.3098    410.7109   -125.8532    28910.40           19.0395            0.1853          0.383879          0.457693
   928  -1653.4050   -208.6021     62.9967  -1657.8384   -215.7081     73.1008    76611.48           26.3472            0.2571          0.625787          0.458671
   929  -2185.4026     -9.8030    107.7965  -2180.3767     -2.8130    103.6655    33322.70           19.9626            0.2760          0.165817          0.555171
   930  -1972.6035    597.7944   -105.0026  -1971.3086    597.4379   -114.0537    88706.87           27.6666            0.2454          0.550891          0.565948
   931  -2353.4019    342.9955    155.3963  -2345.2664    341.8301    158.6378    44671.73           22.0114            0.2534          0.324436          0.591111
   932  -1883.0039   -317.8016    116.1965  -1868.4402   -316.9348    113.1655    81967.69           26.9475            0.2727          0.479261          0.562870
   933  -2051.0032    328.9955     20.9969  -2048.7566    323.6252     14.3444    49588.92           22.7911            0.2673          0.548939          0.454292
   934  -1720.6047    438.1951      4.1970  -1718.1162    437.9934     14.3177    20327.29           16.9303            0.3135          0.582841          0.762279
   935  -2149.0029    -26.6029   -175.0023  -2142.5557     -5.0166   -188.8951    40149.68           21.2421            0.2579          0.624111          0.533502
   936  -2658.6006     88.1966    -40.6028  -2645.9082    100.1119    -39.6134    64911.21           24.9312            0.2338          0.354876          0.637402
   937  -2165.8027    611.7943    102.1965  -2167.5156    628.9324    105.1177    82296.97           26.9835            0.1880          0.434991          0.454607
   938  -2213.4026   -477.4009     26.5969  -2208.1145   -487.3983     12.7423    51213.34           23.0373            0.2735          0.476717          0.560512
   939  -2207.8025   -648.2002    214.1960  -2212.7192   -656.6486    204.7613    39183.80           21.0704            0.2866          0.533051          0.583680
   940  -2079.0032    412.9952    180.5962  -2080.1680    422.7626    166.6778    41488.73           21.4757            0.2711          0.353271          0.411257
   941  -1995.0034     -1.4030    -12.6030  -2008.5426     -0.0382     -7.5158    43903.42           21.8845            0.2910          0.466941          0.502661
   942  -2132.2029   -516.6008   -211.4021  -2134.1470   -521.0067   -210.5013    15344.25           15.4153            0.2925          0.578172          0.684839
   943  -1975.4036   -469.0010    -88.2026  -1984.2601   -461.6683    -87.1511    41598.49           21.4946            0.2663          0.466537          0.512248
   944  -2252.6023    177.7962    -93.8026  -2248.7495    174.0991    -91.2280    82823.80           27.0410            0.2709          0.361273          0.630170
   945  -2392.6018   -379.4014    127.3964  -2395.1221   -377.9004    122.5808    15871.09           15.5898            0.3642          0.599848          0.399542
   946  -2420.6016    130.1964   -169.4023  -2425.2964    125.8537   -170.9105    48008.39           22.5463            0.2079          0.534297          0.585242
